Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Factory,Profit Margin
3905,US-2022-131842-CHO-NUT-13000,2024-12-05,2026-05-31,First Class,131842,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,542,Lot's O' Nuts,71.35
3906,US-2022-156440-CHO-SCR-58000,2024-12-05,2026-06-01,Standard Class,156440,United States,San Diego,California,92105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,543,Lot's O' Nuts,69.44
3907,US-2022-142937-CHO-FUD-51000,2024-12-05,2026-05-29,First Class,142937,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,540,Lot's O' Nuts,66.67
3908,US-2022-134943-CHO-MIL-31000,2024-12-05,2026-05-29,First Class,134943,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,540,Wicked Choccy's,64.92
3909,US-2022-101091-CHO-NUT-13000,2024-12-05,2026-06-01,Second Class,101091,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,543,Lot's O' Nuts,71.35
3910,US-2022-110814-CHO-NUT-13000,2024-12-05,2026-06-01,Second Class,110814,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,543,Lot's O' Nuts,71.35
3911,US-2022-117898-CHO-MIL-31000,2024-12-05,2026-06-03,Standard Class,117898,United States,Bloomington,Illinois,61701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,545,Wicked Choccy's,64.92
3912,US-2022-149566-CHO-MIL-31000,2024-12-05,2026-06-02,Standard Class,149566,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,544,Wicked Choccy's,64.92
3913,US-2022-110814-CHO-MIL-31000,2024-12-05,2026-06-01,Second Class,110814,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,543,Wicked Choccy's,64.92
3914,US-2022-149566-CHO-TRI-54000,2024-12-05,2026-06-02,Standard Class,149566,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,544,Wicked Choccy's,65.33
3915,US-2022-101091-CHO-NUT-13000,2024-12-05,2026-06-01,Second Class,101091,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,543,Lot's O' Nuts,71.35
3916,US-2022-131884-CHO-TRI-54000,2024-12-06,2026-05-29,Same Day,131884,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,539,Wicked Choccy's,65.33
3917,US-2022-144806-CHO-TRI-54000,2024-12-06,2026-06-03,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,544,Wicked Choccy's,65.33
3918,US-2022-127040-CHO-MIL-31000,2024-12-06,2026-06-02,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,543,Wicked Choccy's,64.92
3919,US-2022-168634-CHO-TRI-54000,2024-12-06,2026-06-03,Standard Class,168634,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,544,Wicked Choccy's,65.33
3920,US-2022-143490-CHO-NUT-13000,2024-12-06,2026-06-05,Standard Class,143490,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,546,Lot's O' Nuts,71.35
3921,US-2022-144806-CHO-SCR-58000,2024-12-06,2026-06-03,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,544,Lot's O' Nuts,69.44
3922,US-2022-131884-CHO-TRI-54000,2024-12-06,2026-05-29,Same Day,131884,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,539,Wicked Choccy's,65.33
3923,US-2022-149692-CHO-SCR-58000,2024-12-06,2026-06-04,Standard Class,149692,United States,Austin,Texas,78745,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,545,Lot's O' Nuts,69.44
3924,US-2022-166338-CHO-TRI-54000,2024-12-06,2026-05-30,First Class,166338,United States,Troy,Ohio,45373,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,540,Wicked Choccy's,65.33
3925,US-2022-114741-CHO-SCR-58000,2024-12-06,2026-06-02,Standard Class,114741,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,543,Lot's O' Nuts,69.44
3926,US-2022-114741-CHO-MIL-31000,2024-12-06,2026-06-02,Standard Class,114741,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,543,Wicked Choccy's,64.92
3927,US-2022-127040-CHO-FUD-51000,2024-12-06,2026-06-02,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,543,Lot's O' Nuts,66.67
3928,US-2022-144806-CHO-NUT-13000,2024-12-06,2026-06-03,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,544,Lot's O' Nuts,71.35
3929,US-2022-144806-CHO-NUT-13000,2024-12-06,2026-06-03,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,544,Lot's O' Nuts,71.35
3930,US-2022-148628-CHO-MIL-31000,2024-12-06,2026-06-03,Standard Class,148628,United States,Thousand Oaks,California,91360,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,544,Wicked Choccy's,64.92
3931,US-2022-127040-CHO-TRI-54000,2024-12-06,2026-06-02,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,543,Wicked Choccy's,65.33
3932,US-2022-136700-CHO-NUT-13000,2024-12-06,2026-06-03,Second Class,136700,United States,Santa Barbara,California,93101,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,544,Lot's O' Nuts,71.35
3933,US-2022-114741-CHO-NUT-13000,2024-12-06,2026-06-02,Standard Class,114741,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,543,Lot's O' Nuts,71.35
3934,US-2022-144806-CHO-SCR-58000,2024-12-06,2026-06-03,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,544,Lot's O' Nuts,69.44
3935,US-2022-127040-CHO-NUT-13000,2024-12-06,2026-06-02,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,543,Lot's O' Nuts,71.35
3936,US-2022-156104-CHO-FUD-51000,2024-12-06,2026-05-31,Second Class,156104,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,541,Lot's O' Nuts,66.67
3937,US-2022-143490-CHO-FUD-51000,2024-12-06,2026-06-05,Standard Class,143490,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,546,Lot's O' Nuts,66.67
3938,US-2022-131884-CHO-TRI-54000,2024-12-06,2026-05-29,Same Day,131884,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,539,Wicked Choccy's,65.33
3939,US-2022-153752-CHO-NUT-13000,2024-12-06,2026-06-03,Second Class,153752,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,544,Lot's O' Nuts,71.35
3940,US-2022-134894-CHO-SCR-58000,2024-12-07,2026-06-03,Standard Class,134894,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,543,Lot's O' Nuts,69.44
3941,US-2022-135272-CHO-TRI-54000,2024-12-07,2026-06-04,Standard Class,135272,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,544,Wicked Choccy's,65.33
3942,US-2022-134894-CHO-MIL-31000,2024-12-07,2026-06-03,Standard Class,134894,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,543,Wicked Choccy's,64.92
3943,US-2022-165050-CHO-SCR-58000,2024-12-07,2026-06-01,First Class,165050,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,541,Lot's O' Nuts,69.44
3944,US-2022-165050-CHO-TRI-54000,2024-12-07,2026-06-01,First Class,165050,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,541,Wicked Choccy's,65.33
3945,US-2022-130736-CHO-TRI-54000,2024-12-07,2026-06-01,First Class,130736,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,541,Wicked Choccy's,65.33
3946,US-2022-130736-CHO-SCR-58000,2024-12-07,2026-06-01,First Class,130736,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,541,Lot's O' Nuts,69.44
3947,US-2022-120957-CHO-SCR-58000,2024-12-07,2026-05-30,Same Day,120957,United States,Riverside,California,92503,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,539,Lot's O' Nuts,69.44
3948,US-2022-165050-CHO-TRI-54000,2024-12-07,2026-06-01,First Class,165050,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,541,Wicked Choccy's,65.33
3949,US-2022-135622-CHO-TRI-54000,2024-12-08,2026-06-03,Second Class,135622,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,41.25,11,26.95,14.3,542,Wicked Choccy's,65.33
3950,US-2022-156118-CHO-FUD-51000,2024-12-08,2026-06-04,Standard Class,156118,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,543,Lot's O' Nuts,66.67
3951,US-2022-129532-CHO-NUT-13000,2024-12-08,2026-06-04,Standard Class,129532,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,543,Lot's O' Nuts,71.35
3952,US-2022-129532-CHO-SCR-58000,2024-12-08,2026-06-04,Standard Class,129532,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,543,Lot's O' Nuts,69.44
3953,US-2022-135622-CHO-NUT-13000,2024-12-08,2026-06-03,Second Class,135622,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,542,Lot's O' Nuts,71.35
3954,US-2022-103205-CHO-NUT-13000,2024-12-08,2026-06-02,Second Class,103205,United States,Houston,Texas,77036,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,541,Lot's O' Nuts,71.35
3955,US-2022-157035-CHO-MIL-31000,2024-12-09,2026-06-04,First Class,157035,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,542,Wicked Choccy's,64.92
3956,US-2022-138093-CHO-SCR-58000,2024-12-10,2026-06-08,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,545,Lot's O' Nuts,69.44
3957,US-2022-121650-CHO-MIL-31000,2024-12-10,2026-06-08,Standard Class,121650,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,545,Wicked Choccy's,64.92
3958,US-2022-121650-CHO-FUD-51000,2024-12-10,2026-06-08,Standard Class,121650,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,545,Lot's O' Nuts,66.67
3959,US-2022-106208-CHO-TRI-54000,2024-12-10,2026-06-07,Standard Class,106208,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,544,Wicked Choccy's,65.33
3960,US-2022-138093-CHO-SCR-58000,2024-12-10,2026-06-08,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,545,Lot's O' Nuts,69.44
3961,US-2022-121650-CHO-TRI-54000,2024-12-10,2026-06-08,Standard Class,121650,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,545,Wicked Choccy's,65.33
3962,US-2022-168732-CHO-SCR-58000,2024-12-10,2026-06-08,Standard Class,168732,United States,Roswell,Georgia,30076,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,545,Lot's O' Nuts,69.44
3963,US-2022-115693-CHO-FUD-51000,2024-12-10,2026-06-07,Standard Class,115693,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,544,Lot's O' Nuts,66.67
3964,US-2022-121650-CHO-FUD-51000,2024-12-10,2026-06-08,Standard Class,121650,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,545,Lot's O' Nuts,66.67
3965,US-2022-127502-CHO-NUT-13000,2024-12-10,2026-06-06,Standard Class,127502,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,543,Lot's O' Nuts,71.35
3966,US-2022-143105-CHO-SCR-58000,2024-12-10,2026-06-02,Same Day,143105,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,539,Lot's O' Nuts,69.44
3967,US-2022-138093-CHO-FUD-51000,2024-12-10,2026-06-08,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,545,Lot's O' Nuts,66.67
3968,US-2022-168732-CHO-SCR-58000,2024-12-10,2026-06-08,Standard Class,168732,United States,Roswell,Georgia,30076,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,545,Lot's O' Nuts,69.44
3969,US-2022-138093-CHO-FUD-51000,2024-12-10,2026-06-08,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,545,Lot's O' Nuts,66.67
3970,US-2022-143105-CHO-TRI-54000,2024-12-10,2026-06-02,Same Day,143105,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,539,Wicked Choccy's,65.33
3971,US-2022-143105-CHO-TRI-54000,2024-12-10,2026-06-02,Same Day,143105,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,539,Wicked Choccy's,65.33
3972,US-2022-168732-CHO-SCR-58000,2024-12-10,2026-06-08,Standard Class,168732,United States,Roswell,Georgia,30076,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,545,Lot's O' Nuts,69.44
3973,US-2022-112823-CHO-SCR-58000,2024-12-10,2026-06-08,Standard Class,112823,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,545,Lot's O' Nuts,69.44
3974,US-2022-143105-CHO-FUD-51000,2024-12-10,2026-06-02,Same Day,143105,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,539,Lot's O' Nuts,66.67
3975,US-2022-138093-CHO-SCR-58000,2024-12-10,2026-06-08,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,545,Lot's O' Nuts,69.44
3976,US-2022-104346-CHO-NUT-13000,2024-12-11,2026-06-08,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,544,Lot's O' Nuts,71.35
3977,US-2022-104346-CHO-TRI-54000,2024-12-11,2026-06-08,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,544,Wicked Choccy's,65.33
3978,US-2022-104346-CHO-FUD-51000,2024-12-11,2026-06-08,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,544,Lot's O' Nuts,66.67
3979,US-2022-104346-CHO-SCR-58000,2024-12-11,2026-06-08,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,544,Lot's O' Nuts,69.44
3980,US-2022-104346-CHO-MIL-31000,2024-12-11,2026-06-08,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,544,Wicked Choccy's,64.92
3981,US-2022-104346-CHO-NUT-13000,2024-12-11,2026-06-08,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,544,Lot's O' Nuts,71.35
3982,US-2022-120572-CHO-MIL-31000,2024-12-11,2026-06-07,Standard Class,120572,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,543,Wicked Choccy's,64.92
3983,US-2022-106362-CHO-NUT-13000,2024-12-11,2026-06-07,Standard Class,106362,United States,Troy,Ohio,45373,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,543,Lot's O' Nuts,71.35
3984,US-2022-134082-CHO-TRI-54000,2024-12-11,2026-06-09,Standard Class,134082,United States,San Bernardino,California,92404,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,545,Wicked Choccy's,65.33
3985,US-2022-135853-CHO-SCR-58000,2024-12-11,2026-06-06,First Class,135853,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,542,Lot's O' Nuts,69.44
3986,US-2022-150560-CHO-FUD-51000,2024-12-11,2026-06-04,First Class,150560,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,540,Lot's O' Nuts,66.67
3987,US-2022-104346-CHO-FUD-51000,2024-12-11,2026-06-08,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,544,Lot's O' Nuts,66.67
3988,US-2022-104346-CHO-TRI-54000,2024-12-11,2026-06-08,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,544,Wicked Choccy's,65.33
3989,US-2022-155761-CHO-MIL-31000,2024-12-11,2026-06-03,Same Day,155761,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,539,Wicked Choccy's,64.92
3990,US-2022-155761-CHO-FUD-51000,2024-12-11,2026-06-03,Same Day,155761,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,539,Lot's O' Nuts,66.67
3991,US-2022-104346-CHO-TRI-54000,2024-12-11,2026-06-08,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,544,Wicked Choccy's,65.33
3992,US-2022-135853-CHO-SCR-58000,2024-12-11,2026-06-06,First Class,135853,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1,542,Lot's O' Nuts,69.44
3993,US-2022-135853-CHO-MIL-31000,2024-12-11,2026-06-06,First Class,135853,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,542,Wicked Choccy's,64.92
3994,US-2022-154620-CHO-MIL-31000,2024-12-12,2026-06-08,Standard Class,154620,United States,Lancaster,California,93534,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,543,Wicked Choccy's,64.92
3995,US-2022-134075-CHO-NUT-13000,2024-12-12,2026-06-08,Standard Class,134075,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,543,Lot's O' Nuts,71.35
3996,US-2022-155586-CHO-SCR-58000,2024-12-12,2026-06-08,Second Class,155586,United States,Chico,California,95928,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,543,Lot's O' Nuts,69.44
3997,US-2022-129042-CHO-TRI-54000,2024-12-12,2026-06-09,Standard Class,129042,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,544,Wicked Choccy's,65.33
3998,US-2022-145065-CHO-MIL-31000,2024-12-12,2026-06-07,First Class,145065,United States,San Diego,California,92105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,542,Wicked Choccy's,64.92
3999,US-2022-155586-CHO-SCR-58000,2024-12-12,2026-06-08,Second Class,155586,United States,Chico,California,95928,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,543,Lot's O' Nuts,69.44
4000,US-2022-145065-CHO-FUD-51000,2024-12-12,2026-06-07,First Class,145065,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,542,Lot's O' Nuts,66.67
4001,US-2022-155586-CHO-NUT-13000,2024-12-12,2026-06-08,Second Class,155586,United States,Chico,California,95928,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,543,Lot's O' Nuts,71.35
4002,US-2022-127481-CHO-TRI-54000,2024-12-12,2026-06-07,Second Class,127481,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,542,Wicked Choccy's,65.33
4003,US-2022-127481-CHO-FUD-51000,2024-12-12,2026-06-07,Second Class,127481,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,542,Lot's O' Nuts,66.67
4004,US-2022-134075-CHO-MIL-31000,2024-12-12,2026-06-08,Standard Class,134075,United States,San Jose,California,95123,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,543,Wicked Choccy's,64.92
